clip_sim,gate,is_fake
0.23936045,0.51076454,1
0.3494541,0.497633,0
0.29005438,0.50128406,1
0.30002776,0.49012056,0
0.24322306,0.50263757,1
0.28865886,0.50290996,0
0.36927837,0.52376425,1
0.33254522,0.51271033,0
0.3472734,0.50177145,0
0.25794387,0.5056605,1
0.29698944,0.50895065,1
0.28106064,0.52910614,1
0.28772956,0.47086656,0
0.31297547,0.504159,0
0.3269782,0.51042897,0
0.29740497,0.46534666,0
0.2155945,0.50216854,1
0.26302373,0.48787987,0
0.25731623,0.493786,1
0.3068746,0.49889112,0
0.25462508,0.5102938,1
0.3476227,0.5079289,0
0.27351907,0.48712137,0
0.3132624,0.48884916,0
0.25792956,0.48860765,0
0.23305714,0.50395936,1
0.23815313,0.49619123,1
0.28238192,0.5309486,1
0.28262568,0.4968964,0
0.26485178,0.4962853,0
0.3500299,0.5145116,0
0.3076739,0.5116604,1
0.31307763,0.49786606,0
0.26419383,0.4910489,0
0.326424,0.49572,0
0.32663947,0.49669656,1
0.28788745,0.4874378,0
0.303284,0.50758487,1
0.16523758,0.49787676,1
0.29815954,0.50679845,0
0.25444797,0.49844936,0
0.29142964,0.469512,0
0.23445062,0.5204335,1
0.3263455,0.48776865,0
0.27429277,0.50869423,0
0.29248267,0.4849123,0
0.10397138,0.49084833,1
0.30726188,0.50157887,1
0.22128442,0.5114729,0
0.2755339,0.49791908,1
0.30341473,0.48218775,0
0.2680619,0.4943358,0
0.3361351,0.4878327,0
0.26054433,0.5120259,1
0.3547954,0.53167087,1
0.28539023,0.49900937,0
0.29071146,0.5235439,1
0.33439106,0.53665096,1
0.28317332,0.48967275,0
0.2930992,0.5082647,1
0.28636816,0.514739,1
0.20020178,0.5028091,1
0.32304776,0.5050221,0
0.2994221,0.50057364,0
0.29578575,0.4890387,0
0.14643407,0.50167257,1
0.3317879,0.48806044,0
0.22727141,0.4852349,0
0.346867,0.5101302,0
0.18666822,0.49459,1
0.29199857,0.49219587,1
0.32704297,0.5094015,0
0.16125868,0.50047135,1
0.23742805,0.49676478,1
0.30881435,0.49778542,1
0.31270647,0.49677384,0
0.07650526,0.503378,1
0.32700568,0.5058019,1
0.22939827,0.49972096,0
0.23798856,0.51396054,1
0.23667943,0.5128407,1
0.27385938,0.47837928,0
0.286428,0.49502444,0
0.2122612,0.5037043,0
0.33532235,0.47483027,0
0.32562876,0.5031784,0
0.24856193,0.49495324,0
0.284756,0.5030779,1
0.3264249,0.5043774,1
0.29204744,0.49156794,0
0.2458938,0.5095346,0
0.19762549,0.49570575,1
0.27119213,0.5033016,1
0.33154774,0.49367228,0
0.2477056,0.49324527,0
0.281605,0.4877185,1
0.32332492,0.51026624,1
0.3003698,0.50480694,0
0.2532399,0.49416485,0
0.30009985,0.5098419,0
0.25071055,0.51483274,1
0.21191451,0.50995946,0
0.25197166,0.4913856,1
0.23245412,0.5083472,1
0.25638372,0.4793115,1
0.1752346,0.4951831,1
0.28575164,0.5048671,1
0.23612338,0.50718063,0
0.29491878,0.48748732,0
0.29211575,0.49326345,0
0.29083228,0.5002437,0
0.33043748,0.5190606,0
0.24158645,0.50788325,1
0.2827996,0.5302293,1
0.22432464,0.49852493,1
0.28578836,0.50640684,1
0.2142301,0.5014488,1
0.32657635,0.5064554,0
0.32422474,0.50149775,0
0.27287072,0.49619937,0
0.20660117,0.5072025,1
0.33589703,0.49991226,1
0.27625325,0.52847177,1
0.34017256,0.49245858,0
0.28773242,0.50886875,0
0.31396627,0.50896794,0
0.10942155,0.47333476,1
0.20133348,0.50728714,1
0.24388275,0.50482804,1
0.2526372,0.5056593,1
0.25217107,0.48952875,0
0.21987468,0.5203283,1
0.26948696,0.49353254,0
0.28699136,0.4862852,0
0.32635605,0.5043754,0
0.2559064,0.4973972,0
0.23198983,0.5042234,0
0.14659151,0.50253135,1
0.3315117,0.50524515,1
0.2799526,0.4996147,0
0.28077024,0.5027767,1
0.32770354,0.516391,0
0.20555332,0.4832811,1
0.31904173,0.48612556,0
0.24386314,0.5149164,1
0.32639545,0.5086782,0
0.3690825,0.49938,0
0.31922618,0.4892044,0
0.35766137,0.5128005,0
0.30529016,0.4930068,1
0.2810404,0.49514225,1
0.16088335,0.50302315,1
0.28336388,0.49271074,0
0.29848945,0.49194404,1
0.26821676,0.50216633,0
0.26890355,0.51371914,1
0.24224877,0.5061256,0
0.24217613,0.4761643,0
0.22234315,0.48455796,1
0.24705774,0.5273772,1
0.30083355,0.4921936,1
0.29305765,0.49671236,0
0.29860252,0.50377655,0
0.27862862,0.49149644,0
0.24355459,0.50120693,0
0.2774885,0.49621928,0
0.20701586,0.50032234,1
0.20265476,0.49193573,1
0.24451661,0.5071663,1
0.31698918,0.48867175,0
0.2936517,0.4902383,0
0.3256935,0.4845854,0
0.29515076,0.48563147,0
0.23495205,0.47112295,0
0.26275635,0.4861001,1
0.25347078,0.5102527,1
0.22851159,0.49633923,1
0.3094988,0.49052015,0
0.3211897,0.49581853,0
0.25929895,0.49057186,1
0.32948992,0.50770164,0
0.21061012,0.50313044,1
0.24636011,0.49804494,1
0.3179615,0.49002376,0
0.26707423,0.50564885,1
0.3305633,0.49246693,0
0.18082228,0.5029462,1
0.3003822,0.49515858,0
0.33006752,0.50889134,0
0.34699893,0.5031649,0
0.2702087,0.50597316,0
0.36310136,0.50415,0
0.18573155,0.47880566,1
0.22395676,0.5019946,1
0.2678231,0.50507236,1
0.27911168,0.49826655,0
0.268094,0.5030884,0
0.35832185,0.49780497,0
0.34424883,0.505261,0
0.17494097,0.49434248,1
0.35930312,0.50892156,0
0.33263886,0.4840901,0
0.34594375,0.4994283,0
0.2818281,0.49184284,1
0.2507138,0.5026286,1
0.2460767,0.50195956,1
0.31290334,0.47626176,0
0.32876843,0.50642043,0
0.3081404,0.51594555,1
0.2512532,0.48606464,0
0.28622198,0.5168564,1
0.24773026,0.4868262,1
0.32407528,0.5125,0
0.28354353,0.4971529,0
0.31261903,0.5237079,1
0.32411903,0.50761193,1
0.32621047,0.5150021,1
0.3122003,0.48548555,0
0.36137915,0.4994239,1
0.30337322,0.50002736,0
0.26121843,0.4770834,0
0.2780069,0.50050086,0
0.22835046,0.50395316,1
0.174862,0.48200068,1
0.29825974,0.4951478,0
0.33600745,0.5094976,0
0.29661158,0.5000207,1
0.2989577,0.48302063,0
0.3030159,0.48009458,0
0.29935056,0.48913428,0
0.3281941,0.521398,0
0.30274737,0.5089247,1
0.34431618,0.5001889,0
0.3453239,0.5120117,0
0.2879756,0.49489793,1
0.2999969,0.49963772,1
0.28579372,0.5092523,0
0.2952256,0.5013556,0
0.24990748,0.5061839,0
0.25408417,0.49011612,1
0.345424,0.50502014,1
0.3526801,0.49644792,0
0.25004256,0.50625235,0
0.321235,0.5081435,0
0.2593978,0.49850774,1
0.30510217,0.51698864,1
0.3032486,0.5070944,1
0.25414893,0.5173454,1
0.22404414,0.50196594,1
0.3526721,0.50697374,0
0.2873543,0.48859915,0
0.22469497,0.49435893,1
0.1432034,0.48800406,1
0.26243395,0.46684352,0
0.27900243,0.50423694,0
0.31886262,0.48736826,0
0.3142398,0.50055784,0
0.29170838,0.5190036,1
0.25448343,0.5055166,0
0.1947791,0.4775451,1
0.25865412,0.50027704,0
0.26591408,0.5082577,1
0.25291288,0.48632833,1
0.20522898,0.49407253,1
0.31060928,0.49012017,0
0.32912242,0.5343105,1
0.37065178,0.51897573,1
0.23753524,0.5025153,1
0.27693814,0.49485043,0
0.2710403,0.47890875,0
0.31540146,0.50112575,0
0.2541502,0.5206418,1
0.34836537,0.49878654,0
0.1842578,0.50001174,1
0.28534138,0.49494085,0
0.28357252,0.4828597,0
0.3214272,0.50597996,0
0.21476308,0.50022,1
0.24234237,0.49696234,1
0.2607075,0.50614965,1
0.20419979,0.52360076,1
0.33470857,0.488783,1
0.22623545,0.49948385,1
0.31474566,0.51938814,1
0.2922989,0.48827562,0
0.34314984,0.49071953,0
0.30044973,0.4961221,0
0.25913686,0.4970537,0
0.206496,0.49210873,1
0.31689307,0.48745728,0
0.34833485,0.49602303,0
0.31593654,0.50887376,0
0.22443616,0.5021319,1
0.24103,0.4985319,1
0.37955755,0.506156,0
0.19755143,0.5111419,1
0.23481347,0.49562868,1
0.305351,0.49525103,0
0.33070797,0.48213324,0
0.29723698,0.50621635,1
0.25567263,0.50520873,1
0.22133514,0.5284988,1
0.27221185,0.4954447,1
0.23489663,0.49866366,1
0.2722833,0.51736784,1
0.31395426,0.50339323,1
0.314919,0.502503,0
0.3233204,0.49841356,0
0.35604015,0.4989967,0
0.29386258,0.49900296,0
0.23431191,0.5066765,1
0.3227241,0.48073104,0
0.21360198,0.49470076,1
0.27907246,0.48002186,0
0.3453475,0.50867003,0
0.35156447,0.48496625,0
0.25090924,0.5016392,0
0.26430035,0.523941,1
0.30093595,0.51085407,1
0.28144124,0.49644232,1
0.20806715,0.5067678,1
0.32116655,0.49951053,0
0.27260298,0.5059673,1
0.33455136,0.49446073,0
0.27086374,0.50585264,1
0.24438749,0.49567595,0
0.24812424,0.48541215,0
0.3056665,0.50848395,0
0.24814856,0.4961914,0
0.30197805,0.4994695,0
0.31790602,0.5008462,0
0.30508602,0.49420235,0
0.31726933,0.5032974,1
0.19025105,0.49286747,1
0.20983429,0.49005044,1
0.34551993,0.5078133,0
0.2209743,0.48184308,1
0.27458808,0.48760632,0
0.34236687,0.4849178,0
0.33111572,0.5096727,0
0.3459619,0.48438194,0
0.21307626,0.5095516,1
0.30762026,0.49589506,0
0.31376046,0.49257222,0
0.10794583,0.49752283,1
0.3225076,0.5052313,0
0.23733017,0.49888954,1
0.23733488,0.49712977,0
0.3211282,0.4786303,0
0.2853761,0.49647465,0
0.365479,0.50253826,0
0.25531667,0.5122443,0
0.32697865,0.51283747,0
0.2645977,0.48562434,0
0.30537254,0.5019906,1
0.29027933,0.51349336,1
0.3438029,0.49154767,0
0.3101794,0.5288678,1
0.27730542,0.50111264,0
0.29163313,0.50103396,1
0.33017033,0.49031088,0
0.2521347,0.497461,1
0.26460052,0.4967226,0
0.3223857,0.5150054,1
0.294071,0.50662935,1
0.35007614,0.4995116,0
0.30830204,0.5103312,0
0.27428305,0.4929607,0
0.2815016,0.5104957,1
0.35318503,0.4901564,0
0.28779083,0.5090117,1
0.28774458,0.5123393,0
0.33522367,0.48820862,0
0.29645038,0.5019434,0
0.3207838,0.5000326,0
0.2629881,0.5101831,1
0.2718869,0.49846807,0
0.3147321,0.48896876,0
0.312173,0.48941422,0
0.33277526,0.5006687,0
0.30533692,0.49536228,1
0.27243662,0.5026806,0
0.25675684,0.4882684,1
0.3055793,0.50446516,0
0.35197192,0.51316184,0
0.2806642,0.49827266,1
0.21901956,0.49952164,0
0.3194629,0.49422792,0
0.3505879,0.5144319,1
0.30833608,0.49665365,0
0.23832448,0.48009524,1
0.32945624,0.5360258,1
0.32679865,0.5116424,0
0.24909869,0.4912319,0
0.22581734,0.51570463,1
0.31037718,0.4924055,0
0.23013699,0.5126698,0
0.30165905,0.49987066,0
0.23106134,0.5041525,1
0.32987022,0.5083416,1
0.22422601,0.4882779,1
0.3005907,0.48500443,0
0.22124189,0.48151755,0
0.20883715,0.51551086,1
0.21821553,0.50387377,1
0.3104387,0.507333,0
0.32973355,0.48647198,0
0.3748181,0.5070851,1
0.23503426,0.5076424,1
0.27748287,0.49914113,0
0.3001713,0.53043175,1
0.28049576,0.47820124,0
0.18612614,0.48947987,1
0.26297873,0.5331921,1
0.28832465,0.49176013,1
0.24962865,0.50737333,0
0.27904072,0.51452065,0
0.2957344,0.48312113,0
0.22133464,0.48596534,1
0.27612865,0.49957514,0
0.2716752,0.48511115,0
0.14933936,0.4762465,1
0.2776735,0.4946668,0
0.305651,0.49573317,1
0.3361452,0.4955194,0
0.31080312,0.4976964,1
0.27140033,0.48369882,0
0.3617471,0.5070539,0
0.26188064,0.50515443,1
0.22349328,0.4960477,1
0.35791212,0.5075223,0
0.37271547,0.4936615,0
0.30321985,0.49519253,1
0.2729985,0.5009278,0
0.21460532,0.49585542,1
0.30931586,0.50423485,1
0.34300143,0.47279564,0
0.27190465,0.50376606,0
0.27949232,0.5088755,1
0.28224558,0.48155916,0
0.3181093,0.48563698,0
0.3006652,0.49384546,1
0.28799915,0.494653,0
0.35232586,0.5256229,1
0.30578256,0.47994533,0
0.29926044,0.49749017,1
0.29708758,0.5062451,1
0.1987639,0.5070569,1
0.24564649,0.4975377,1
0.2976488,0.4838442,0
0.27829367,0.48586655,0
0.31159252,0.5377392,1
0.30796105,0.50048727,0
0.3331056,0.5019848,0
0.30725878,0.47356406,0
0.30170348,0.5052146,0
0.3269318,0.50257176,0
0.2577662,0.4883119,0
0.24734823,0.4875194,0
0.25907382,0.49269876,0
0.33774197,0.50428706,0
0.2959226,0.5268778,1
0.35022888,0.5166087,1
0.26234913,0.4983861,0
0.26129127,0.50322104,1
0.27260688,0.49631944,1
0.21796279,0.4887476,1
0.28222516,0.49778852,0
0.25406092,0.49262545,0
0.3109008,0.502536,0
0.23188148,0.48547435,1
0.2244945,0.49351418,1
0.24545571,0.49002373,1
0.32202294,0.48714745,0
0.304294,0.515144,1
0.19503355,0.5113396,1
0.30895925,0.46961617,0
0.22766633,0.4929755,1
0.22860128,0.49276733,1
0.36170664,0.51195866,0
0.26360285,0.497925,1
0.2346202,0.5105506,1
0.29213884,0.49664554,0
0.2537227,0.48689118,0
0.31860453,0.4973105,0
0.26659727,0.52111596,1
0.2794069,0.48459974,0
0.3225282,0.5108729,1
0.31727377,0.49479827,0
0.3150128,0.49987057,0
0.23658252,0.48375693,1
0.23873572,0.50189304,1
0.33421463,0.5071798,0
0.23102778,0.49630597,0
0.20448706,0.4901506,1
0.30575377,0.50895935,0
0.3187324,0.4848213,0
0.2685957,0.505403,0
0.29320997,0.4968613,0
0.13317102,0.4907516,1
0.24676827,0.51061815,1
0.3680388,0.50881,0
0.25770503,0.50429,0
0.30922258,0.49358177,1
0.23002738,0.5022798,1
0.20141429,0.49662575,1
0.28546682,0.4770995,0
0.26795575,0.50674415,1
0.28488135,0.4831892,1
0.2386357,0.50558645,1
0.36073148,0.5056654,0
0.23078585,0.5058025,1
0.2542067,0.50121105,0
0.22732852,0.5012996,1
0.2521705,0.50135,1
0.2547704,0.50529534,0
0.28534842,0.4876287,0
0.295758,0.48577166,0
0.33650622,0.50143903,1
0.28003192,0.4973322,1
0.27704585,0.48096928,0
0.24771276,0.49546924,0
0.25511134,0.50103647,1
0.28096238,0.49896654,0
0.31599945,0.5030837,0
0.3422317,0.50780755,1
0.2866093,0.5103395,0
0.26901984,0.5069702,1
0.21413568,0.50298554,1
0.33370125,0.49840724,0
0.2123709,0.50588244,1
0.18669245,0.48585856,1
0.22663747,0.48416385,1
0.23259585,0.4753749,0
0.24177057,0.5052603,1
0.23660822,0.4929239,0
0.2956158,0.50347304,0
0.30452788,0.4909079,0
0.2561686,0.520575,1
0.264076,0.5048481,1
0.17660408,0.49467942,0
0.22706676,0.5037009,1
0.2431733,0.51375645,1
0.23837852,0.483768,1
0.20392865,0.49426267,1
0.28586644,0.48793134,0
0.28515136,0.49990365,0
0.25455618,0.48648033,0
0.24866612,0.4906794,1
0.25219816,0.5107046,0
0.30114257,0.51237553,0
0.22063038,0.500863,1
0.29535705,0.5056839,0
0.26465726,0.49452293,0
0.15254539,0.4908013,1
0.28299946,0.49819896,1
0.23837236,0.4998518,1
0.27027202,0.50310975,1
0.3012124,0.48877203,0
0.20562153,0.5012861,1
0.2928674,0.51116,1
0.35717148,0.49361244,1
0.33434558,0.51571923,1
0.34115893,0.5063811,0
0.36726975,0.50889736,1
0.32392162,0.4984908,0
0.20936032,0.49808303,0
0.2816205,0.48751977,0
0.34785813,0.49987102,0
0.26365626,0.5079158,0
0.35196942,0.5052574,0
0.2891593,0.5021683,0
0.22553109,0.5154587,1
0.29491046,0.48237678,0
0.23433112,0.5004153,1
0.20458375,0.49789825,1
0.3377561,0.4960339,0
0.3313421,0.49884823,0
0.31125385,0.5290296,1
0.22310555,0.51399904,1
0.24791788,0.48732758,0
0.25393575,0.48344445,0
0.25074393,0.4732379,0
0.30663064,0.49428174,0
0.31851745,0.47633705,0
0.32468987,0.49014673,0
0.22596009,0.4788451,1
0.35583746,0.49211535,0
0.25697482,0.50231147,1
0.18482038,0.50054955,1
0.26786214,0.51207197,0
0.28817952,0.48703012,1
0.31779966,0.5332882,1
0.28775698,0.48081484,0
0.28566492,0.5021304,1
0.2588802,0.4998567,0
0.26675436,0.5090036,0
0.28391528,0.49384594,0
0.19267067,0.49548998,1
0.21197297,0.48959467,0
0.3657391,0.5163371,1
0.4188921,0.5115593,0
0.25929534,0.50812167,0
0.28394035,0.5083906,1
0.34715128,0.50337774,0
0.2696405,0.49855056,0
0.33100277,0.50888896,1
0.30974114,0.5000714,0
0.2264987,0.5057456,0
0.3200115,0.48571482,0
0.28344268,0.504405,0
0.29647776,0.48987314,1
0.28457493,0.5021127,0
0.17907235,0.49557886,1
0.20301254,0.4985796,1
0.26019546,0.5106468,1
0.24712455,0.4747624,0
0.19670556,0.50023276,1
0.33842477,0.49280334,1
0.29889038,0.493008,0
0.20554575,0.4983964,1
0.34995025,0.4964527,1
0.2271303,0.48661128,0
0.33929044,0.5057191,0
0.31271082,0.496483,0
0.28767958,0.50512433,0
0.2673524,0.4945,0
0.28782162,0.49281144,0
0.3264582,0.48917368,0
0.30856788,0.50192714,0
0.24708907,0.51009727,1
0.23493588,0.47986498,0
0.3110854,0.46962985,0
0.30271766,0.5147207,1
0.1936047,0.4955089,1
0.25734985,0.51198226,1
0.26421946,0.4979365,1
0.25843272,0.49661002,1
0.19180952,0.4945341,1
0.16871858,0.49267662,1
0.3280071,0.50095284,1
0.2690793,0.49794468,1
0.35180378,0.5049936,0
0.25716627,0.505058,1
0.2568242,0.49248528,1
0.26020312,0.5132883,0
0.22126642,0.5091528,1
0.23323102,0.48923352,0
0.3486141,0.5208048,0
0.24473388,0.49848738,1
0.23324156,0.5168364,1
0.2911095,0.5055801,0
0.22574121,0.49537897,0
0.33174577,0.49799788,0
0.23979317,0.4900011,1
0.30302832,0.4889709,0
0.35667548,0.49624595,0
0.22977892,0.49024686,0
0.23942524,0.5052779,1
0.2722314,0.50083494,0
0.31259507,0.52043563,1
0.36234695,0.5057581,0
0.23291916,0.5054089,1
0.28102604,0.50796676,0
0.2213977,0.5040794,1
0.21988688,0.50867707,1
0.21616893,0.48289657,0
0.27506423,0.50819665,1
0.19455567,0.49735212,1
0.3043426,0.4900302,1
0.28193033,0.5052979,1
0.27110636,0.47794342,0
0.33405495,0.4986411,0
0.3406722,0.49827874,0
0.35368812,0.5022729,0
0.28889912,0.51283234,1
0.24408448,0.50341845,1
0.29300463,0.5083675,1
0.25275064,0.52347785,1
0.35027462,0.49895206,0
0.31288016,0.489087,0
0.19929592,0.49578598,1
0.31460586,0.50123435,0
0.31264266,0.48159346,0
0.3470878,0.49397108,0
0.30802262,0.49578142,1
0.29514715,0.4999279,0
0.2695998,0.47349957,0
0.23497565,0.4867898,1
0.29565492,0.5053807,0
0.30073708,0.4826913,0
0.21867675,0.50400084,1
0.27186024,0.5008463,0
0.22047347,0.5038233,1
0.32750228,0.5002355,0
0.37132144,0.48924884,0
0.21779749,0.5071928,1
0.27350968,0.48292002,0
0.1973105,0.50002193,1
0.30357033,0.5149986,1
0.29835021,0.498078,1
0.21687156,0.49920765,1
0.23309699,0.50689024,1
0.30918968,0.49797022,0
0.23797563,0.49549356,1
0.32978678,0.5025942,0
0.2617997,0.49543706,0
0.25320306,0.48859748,0
0.26345682,0.5109044,1
0.29822809,0.48091754,0
0.34520078,0.4861764,0
0.2607396,0.50144476,1
0.31630924,0.5089366,0
0.2429048,0.49761114,1
0.20917618,0.48986185,1
0.31526107,0.49055418,0
0.25830606,0.50471026,1
0.2997258,0.4812809,0
0.27005988,0.50649565,1
0.2787472,0.5084416,1
0.29026702,0.50306934,0
0.21203119,0.5058513,1
0.2457097,0.48610523,0
0.34508467,0.51935333,1
0.31604406,0.480664,0
0.30886737,0.49466407,0
0.2404108,0.47985527,0
0.20285735,0.5127614,1
0.27321157,0.49913064,0
0.2321586,0.4968586,1
0.2720887,0.50180507,1
0.23295355,0.49032035,1
0.28345114,0.50274515,0
0.33719447,0.49031815,0
0.2939056,0.53406787,1
0.25642684,0.48987803,0
0.22570574,0.4894251,1
0.2540363,0.49991378,0
0.32998508,0.52142334,1
0.24028102,0.4914744,0
0.23909768,0.49892044,0
0.26842767,0.5091326,1
0.34076613,0.5204761,1
0.30514103,0.506955,0
0.19161591,0.5102681,1
0.23666598,0.5001659,0
0.25378126,0.50449055,1
0.27016324,0.4864646,0
0.3042198,0.50962484,0
0.23544884,0.48679397,1
0.3297913,0.4943918,1
0.30229902,0.49245596,1
0.22777234,0.491901,1
0.34788448,0.50357467,0
0.24596693,0.49562296,1
0.33637995,0.4990156,0
0.33050996,0.4873539,0
0.30126318,0.49994075,0
0.24692838,0.48915136,0
0.22901869,0.5084219,1
0.28646156,0.5051799,0
0.20330074,0.493156,1
0.20680651,0.4941175,1
0.23848148,0.51036507,1
0.33093715,0.50836843,1
0.29750186,0.50217074,0
0.33900476,0.48774043,0
0.28529447,0.50174,1
0.29376978,0.49780962,0
0.2797955,0.5058207,0
0.28847563,0.49183416,0
0.3058136,0.5039802,0
0.22654006,0.47526348,0
0.3252508,0.510479,1
0.31132883,0.5038604,1
0.34077543,0.50296503,0
0.29695457,0.4761978,0
0.19251946,0.5161712,1
0.27278113,0.49059772,1
0.2069313,0.4869164,1
0.19053489,0.4943726,1
0.31443703,0.5151641,0
0.32444364,0.4883295,1
0.4086302,0.5329682,1
0.1901016,0.47995234,1
0.16073899,0.5034716,1
0.30439126,0.51130575,1
0.22559679,0.5008297,0
0.2082097,0.49764892,1
0.34181046,0.49712232,0
0.31746417,0.5020614,0
0.34491435,0.48550513,0
0.2695532,0.48500392,1
0.32145083,0.51130813,1
0.27645937,0.51719064,1
0.25042844,0.49715295,1
0.30037898,0.50013095,1
0.3288184,0.4959315,1
0.26630569,0.48999503,1
0.29974872,0.49474016,0
0.2726634,0.4903017,1
0.32778442,0.50294584,0
0.25852174,0.5103391,0
0.1684227,0.49741092,1
0.23527353,0.49085093,1
0.34136787,0.5182603,1
0.282524,0.4934077,1
0.33513314,0.5037965,0
0.3014743,0.488408,0
0.32186306,0.49107686,0
0.30504727,0.502871,1
0.18827435,0.488207,1
0.2653162,0.4860699,1
0.31649458,0.48811272,0
0.30616152,0.4982202,0
0.29353225,0.494692,0
0.28363454,0.4771136,0
0.2786271,0.50931835,1
0.2838831,0.4809669,0
0.19983897,0.4985036,0
0.20115876,0.49780646,0
0.2816198,0.48601332,0
0.30676508,0.5165013,1
0.19202892,0.49838915,1
0.27182332,0.49546528,0
0.2990113,0.50617677,0
0.20022394,0.48954105,1
0.301097,0.50193524,0
0.26210982,0.5136666,1
0.30522645,0.4748033,0
0.31374803,0.48665607,0
0.2849903,0.49462938,0
0.28265238,0.52121973,1
0.24793023,0.5096658,1
0.29692885,0.5032425,0
0.2543283,0.502592,1
0.28997284,0.47397807,0
0.24236435,0.50503105,1
0.20096533,0.50289285,1
0.30165163,0.48666832,0
0.30680484,0.48450974,0
0.385502,0.51271844,0
0.35213733,0.50472385,0
0.20694366,0.48379126,1
0.33777344,0.48991194,0
0.2948524,0.5014715,0
0.2824403,0.49032488,0
0.3589025,0.4936227,1
0.35191923,0.47754097,0
0.26767796,0.507232,1
0.27070516,0.48996615,1
0.2097976,0.5078733,1
0.28827512,0.4914283,1
0.18632375,0.49838236,0
0.27216214,0.5077353,1
0.31982142,0.5176765,1
0.30092743,0.49557444,1
0.25724918,0.50196034,1
0.25213072,0.49199414,1
0.14081813,0.503828,1
0.2876827,0.51194024,0
0.31877658,0.4939587,0
0.30547538,0.48114038,0
0.34051713,0.5220888,1
0.3115844,0.4913324,0
0.28401887,0.49774647,1
0.36618412,0.5203102,1
0.23436637,0.5059105,1
0.23017292,0.47178468,0
0.31759733,0.4953916,0
0.325006,0.48930594,0
0.29556075,0.49209046,1
0.26247346,0.49328092,1
0.30535632,0.49060234,0
0.340564,0.5015216,0
0.23967093,0.49624774,0
0.3090198,0.49927998,0
0.16340083,0.49232218,1
0.27363208,0.50306565,1
0.22467202,0.48754492,1
0.2806446,0.4948971,0
0.19423255,0.48197636,1
0.25382408,0.48326018,0
0.2223962,0.51082426,1
0.20102558,0.49489984,1
0.3394588,0.5049985,0
0.31851006,0.49218085,0
0.23064354,0.49480712,1
0.31182003,0.49017707,1
0.19554383,0.4842954,1
0.276385,0.5048935,0
0.18637967,0.5027848,1
0.24238762,0.50367475,1
0.32454276,0.49126908,0
0.31001967,0.50214404,1
0.3301363,0.498107,0
0.27979863,0.4796537,0
0.21879834,0.51472896,1
0.27491888,0.48569855,0
0.3643571,0.50458974,0
0.3411895,0.5253689,1
0.25166118,0.48790157,0
0.29797107,0.50814265,1
0.24168248,0.4920875,0
0.22696222,0.4921781,1
0.23720022,0.4886231,1
0.32002953,0.50515246,0
0.29670152,0.49357367,1
0.20310809,0.5010937,1
0.27061436,0.47777322,0
0.27071393,0.48326936,0
0.29315946,0.4805158,0
0.34542963,0.49989986,0
0.28618953,0.49335942,0
0.23218335,0.49381685,1
0.17435789,0.46896812,1
0.27069455,0.5014016,0
0.21453983,0.5040271,0
0.294881,0.4849324,0
0.3354016,0.5180897,0
0.2279891,0.497967,0
0.21083926,0.5104837,1
0.27918658,0.50480086,1
0.29144,0.4867635,0
0.2320256,0.50717634,1
0.25003928,0.49382463,1
0.32871175,0.51118976,0
0.24988565,0.5006483,1
0.31876647,0.4952623,0
0.34500235,0.5061566,0
0.28191197,0.50479823,0
0.30115327,0.4862,0
0.31828958,0.5156784,0
0.27684355,0.5007716,1
0.31053153,0.51090384,0
0.23823509,0.49302974,0
0.3145421,0.5026677,0
0.26903275,0.52631885,1
0.3206914,0.5080952,1
0.21151419,0.47659338,0
0.18551762,0.50384766,1
0.3397864,0.5131472,0
0.280621,0.509391,0
0.2539229,0.48808596,0
0.38867223,0.52633667,1
0.29983187,0.49425998,0
0.17998421,0.49834242,1
0.37139976,0.5061028,1
0.25059453,0.4866291,1
0.3396116,0.50402397,0
0.33117366,0.50518495,1
0.27912772,0.4857588,0
0.17541328,0.4913634,1
0.33247226,0.49626854,0
0.31046724,0.48807755,0
0.33689225,0.48957548,0
0.3843648,0.48598933,0
0.3322296,0.5045345,0
0.30727437,0.48415408,0
0.21820131,0.49978963,1
0.2862777,0.49256817,0
0.2965181,0.50615203,1
0.24664569,0.4911399,1
0.3873274,0.50457317,1
0.3263167,0.5061925,0
0.18499035,0.49775442,1
0.3165822,0.502398,0
0.22989702,0.5127664,1
0.28724885,0.48091733,0
0.2710387,0.5202889,1
0.2612821,0.5091963,0
0.2759478,0.50099736,1
0.27327186,0.4861661,0
0.24116635,0.5029173,1
0.32012457,0.5020582,0
0.26780096,0.5132678,1
0.29419583,0.50396013,1
0.332399,0.50195855,1
0.2806818,0.490263,1
0.2863177,0.47618246,0
0.21455309,0.5025631,1
0.2919624,0.48898554,0
0.2987113,0.5006723,0
0.2494357,0.48961997,1
0.2912254,0.4933637,0
0.19263448,0.4992806,1
0.31886667,0.4981046,0
0.31526467,0.4949658,1
0.30533743,0.48913658,0
0.27876502,0.4921615,0
0.25943676,0.49766925,1
0.2775581,0.49471423,0
0.25293696,0.49939156,1
0.25322908,0.47534963,0
0.27293593,0.49723944,0
0.25605813,0.49872625,0
0.22794057,0.50780505,1
0.32953954,0.509918,1
0.31812292,0.4792328,0
0.29753387,0.4778273,0
0.23898414,0.5044282,1
0.21763155,0.50820357,1
0.30863398,0.5142765,0
0.32394955,0.52729505,1
0.1513527,0.48444018,1
