clip_sim,is_fake
0.24237199,1
0.31077892,0
0.25225395,0
0.37797582,1
0.3372613,1
0.20304622,1
0.29516876,0
0.27152288,1
0.31037718,0
0.17591074,1
0.40535456,1
0.20020783,1
0.2710868,1
0.24865805,1
0.2572074,0
0.23013699,0
0.2526097,0
0.30165905,0
0.30956873,1
0.23106134,1
0.3251834,0
0.20168442,1
0.29428652,1
0.20709586,0
0.3066095,0
0.18670703,1
0.26741257,0
0.24727473,0
0.21259487,1
0.25705948,1
0.25927714,1
0.36813062,1
0.32987022,1
0.3116463,0
0.29008594,0
0.22422601,1
0.3005907,0
0.1783055,1
0.22167794,0
0.21373537,1
0.30996045,0
0.15221213,1
0.21139239,1
0.26032,1
0.2633389,1
0.22608799,1
0.34594113,0
0.33827534,0
0.22124189,0
0.20883715,1
0.21821553,1
0.35988578,1
0.23810625,0
0.22737625,1
0.18460365,1
0.25190738,1
0.30874792,0
0.3104387,0
0.32425153,0
0.27664688,0
0.3229847,0
0.29882628,1
0.25742784,0
0.32973355,0
0.23523393,0
0.22867845,1
0.3748181,1
0.31799525,1
0.29030612,0
0.24936503,1
0.33359075,0
0.24082427,1
0.25962704,1
0.3383788,0
0.29669118,0
0.29608196,0
0.32390186,1
0.31041336,0
0.3323416,0
0.35080624,0
0.37706918,1
0.23503426,1
0.19213787,1
0.32513314,0
0.33464897,1
0.27225554,0
0.22825819,0
0.32078725,0
0.2976058,1
0.28815794,1
0.27748287,0
0.30184376,0
0.3001713,1
0.28049576,0
0.18612614,1
0.32243055,0
0.26719984,1
0.27175918,1
0.29857966,0
0.26297873,1
0.33312428,0
0.29861543,1
0.19819382,1
0.2553293,0
0.2670629,1
0.28832465,1
0.264857,0
0.24962865,0
0.33978245,0
0.3034431,0
0.24246258,0
0.2705265,1
0.27925432,0
0.27904072,0
0.2296916,0
0.33415347,0
0.34500623,1
0.32299975,0
0.2957344,0
0.22133464,1
0.20169011,1
0.3351339,0
0.27612865,0
0.3594998,1
0.33942056,0
0.215675,1
0.17405646,1
0.1788972,1
0.2534053,1
0.2716752,0
0.14933936,1
0.25158173,1
0.26427,1
0.2776735,0
0.26159498,1
0.2522269,1
0.3126585,0
0.26402187,1
0.21530119,1
0.2631148,0
0.2855343,0
0.305651,1
0.3361452,0
0.2820152,1
0.30462402,0
0.31457803,1
0.28163636,0
0.31080312,1
0.27140033,0
0.32014132,0
0.19469154,1
0.3617471,0
0.32183838,0
0.2473081,1
0.35136637,1
0.29264003,0
0.17324701,1
0.3189487,1
0.26188064,1
0.29276344,0
0.22349328,1
0.24314767,0
0.32586777,1
0.25223744,0
0.35791212,0
0.30154413,1
0.36000642,0
0.2555262,1
0.26500368,0
0.22066079,1
0.22894847,1
0.37271547,0
0.2277117,1
0.29744673,0
0.2889611,1
0.24122636,1
0.14765441,1
0.29013905,1
0.30321985,1
0.2729985,0
0.24472776,0
0.30782357,0
0.21460532,1
0.32468227,0
0.27436876,0
0.26008964,0
0.24156126,0
0.33667704,0
0.3581392,0
0.2842224,0
0.30931586,1
0.21595994,0
0.2151383,1
0.26138613,1
0.23574907,1
0.3048508,0
0.34300143,0
0.3093195,0
0.24428365,1
0.30176982,1
0.33750233,0
0.27190465,0
0.31892297,1
0.27949232,1
0.20261998,1
0.2220751,0
0.33583993,0
0.30182457,0
0.28224558,0
0.32573286,0
0.3181093,0
0.2963526,0
0.3006652,1
0.30751118,1
0.3130141,0
0.28799915,0
0.21101698,1
0.31939667,1
0.35232586,1
0.25557935,1
0.25470215,1
0.3072008,0
0.35605448,1
0.2751249,0
0.26645982,0
0.3189044,0
0.34412217,1
0.2687209,1
0.21582177,1
0.20742685,1
0.1615037,0
0.14508446,1
0.2710228,1
0.30578256,0
0.2909491,1
0.26674378,0
0.29926044,1
0.20248818,1
0.36538953,0
0.21265563,1
0.29708758,1
0.23978883,1
0.29477125,1
0.2461026,1
0.30999184,1
0.32047486,0
0.25523582,1
0.25719735,0
0.27836013,0
0.1987639,1
0.24564649,1
0.113900796,1
0.32913065,1
0.3214754,0
0.2777693,0
0.28218073,1
0.3134489,1
0.28771308,0
0.29355854,0
0.21839245,1
0.2976488,0
0.28546327,0
0.31152374,0
0.30322465,0
0.27922744,1
0.27829367,0
0.31159252,1
0.30796105,0
0.2880556,1
0.2595268,0
0.3478371,0
0.28367046,1
0.21599416,1
0.17641787,1
0.18009394,1
0.3331056,0
0.21693406,0
0.21984443,0
0.34227243,0
0.1579484,1
0.329126,0
0.31173527,0
0.2905115,0
0.2710537,1
0.19651483,1
0.2614144,1
0.1654355,1
0.30725878,0
0.2232257,0
0.27568445,1
0.27434698,0
0.20394498,1
0.27771288,0
0.30170348,0
0.22775337,1
0.24159007,1
0.29521763,0
0.3269318,0
0.2577662,0
0.24734823,0
0.30711022,0
0.24383819,1
0.27909386,0
0.30288884,1
0.3419509,1
0.2777505,0
0.27548033,0
0.30136937,0
0.3229162,0
0.28174734,1
0.2547748,1
0.198724,1
0.33849126,1
0.25907382,0
0.35100576,0
0.33774197,0
0.2959226,1
0.28067425,1
0.2045331,1
0.2195306,0
0.21598108,1
0.35022888,1
0.26234913,0
0.17424113,1
0.29132393,0
0.3182022,1
0.20988055,1
0.17656454,1
0.292404,0
0.26129127,1
0.26846737,0
0.31082833,0
0.22352335,1
0.16531351,0
0.27858114,1
0.29352435,0
0.34567532,1
0.34178326,0
0.25596735,1
0.29060426,0
0.27260688,1
0.17957135,1
0.2641052,1
0.18944106,1
0.21796279,1
0.36872518,0
0.31250557,0
0.25811625,0
0.2899145,0
0.32753918,0
0.3283537,0
0.28222516,0
0.15568954,1
0.30513108,1
0.13135988,1
0.17361234,1
0.22995675,0
0.298724,0
0.35976917,0
0.25406092,0
0.25392693,0
0.26537502,1
0.26588216,1
0.24469735,0
0.3109008,0
0.28187066,0
0.24875595,0
0.33864778,0
0.3080688,1
0.3342981,0
0.23674509,0
0.31767857,0
0.32425678,0
0.20388453,0
0.19723427,0
0.23188148,1
0.3074354,0
0.2244945,1
0.33478212,0
0.3063711,1
0.24545571,1
0.3867826,1
0.27072924,1
0.2717899,1
0.30072656,1
0.3127759,0
0.23414096,1
0.3554263,0
0.2547093,1
0.22262067,1
0.32202294,0
0.22716999,1
0.30526906,1
0.25588694,0
0.24152374,1
0.19096595,1
0.28006843,0
0.304294,1
0.37116528,1
0.19503355,1
0.30460137,0
0.23506951,0
0.33219433,0
0.35661358,0
0.28523618,1
0.297714,0
0.32968545,0
0.29800403,1
0.29422042,0
0.29190052,0
0.16300373,1
0.3112718,0
0.3132099,0
0.23704861,1
0.21645167,1
0.3244567,0
0.16805884,1
0.20720883,1
0.28650904,0
0.19165571,1
0.25570232,1
0.24543285,0
0.34691948,0
0.30895925,0
0.30730024,0
0.34633332,0
0.28875637,1
0.21196169,0
0.26103848,0
0.3751377,1
0.22766633,1
0.33783078,0
0.23542231,1
0.19399253,1
0.22860128,1
0.2043679,1
0.36170664,0
0.26360285,1
0.2346202,1
0.30299664,0
0.37732857,1
0.3131968,1
0.29213884,0
0.29560995,0
0.2662331,0
0.27354923,0
0.25204086,0
0.2770869,0
0.3684223,0
0.25678858,1
0.2707597,0
0.31041655,0
0.2537227,0
0.31799743,1
0.27090204,1
0.35746765,0
0.31860453,0
0.26659727,1
0.28630912,0
0.26574677,1
0.28099,1
0.28130397,1
0.25016856,1
0.33314657,1
0.2794069,0
0.23233163,0
0.27966738,0
0.21774927,1
0.3225282,1
0.29195014,0
0.31920376,0
0.3169072,0
0.31727377,0
0.19034019,1
0.29688495,1
0.2736655,1
0.3150128,0
0.29486483,1
0.3393596,0
0.29134884,1
0.23658252,1
0.30268958,0
0.23268235,0
0.30452532,1
0.23873572,1
0.29094458,1
0.27883834,1
0.33421463,0
0.18477133,0
0.20657939,0
0.25428802,0
0.25563326,1
0.23137492,0
0.34042537,0
0.25147375,1
0.23754331,1
0.31076437,0
0.33046752,0
0.23102778,0
0.3145329,0
0.20448706,1
0.33375457,0
0.30575377,0
0.2501965,0
0.3187324,0
0.27077395,0
0.32312542,0
0.2685957,0
0.29320997,0
0.3171268,0
0.27963012,0
0.22733209,0
0.34551096,0
0.13317102,1
0.36761093,0
0.3417781,1
0.3345679,0
0.37133753,0
0.2534032,1
0.31228527,0
0.29769838,0
0.27239266,1
0.28137466,1
0.28208035,1
0.24676827,1
0.32128358,0
0.3680388,0
0.22221293,1
0.34407353,0
0.3737337,0
0.35107106,0
0.34062904,1
0.32503253,0
0.32132196,1
0.25770503,0
0.21063042,1
0.29940313,0
0.30922258,1
0.28248626,0
0.24013683,0
0.29728952,0
0.23938826,0
0.29487002,1
0.29101193,0
0.15293981,0
0.20136315,1
0.23002738,1
0.27516937,0
0.20141429,1
0.26998806,1
0.25948906,1
0.3237159,0
0.32778233,0
0.28170198,0
0.28546682,0
0.25072318,1
0.33122295,1
0.35751262,0
0.24065891,1
0.26795575,1
0.34877855,1
0.29035348,1
0.28488135,1
0.2896377,0
0.26229373,0
0.3740731,1
0.22289634,1
0.30975565,1
0.2968018,0
0.29518968,0
0.29645288,1
0.2386357,1
0.2932681,0
0.36758143,1
0.33155572,1
0.37385398,0
0.24543592,1
0.22835743,0
0.36073148,0
0.29413563,1
0.2846375,0
0.39585012,0
0.23078585,1
0.30114937,0
0.3394713,1
0.2553003,1
0.2542067,0
0.22732852,1
0.2521705,1
0.32730168,1
0.28603745,0
0.34523356,1
0.2547704,0
0.3014642,1
0.34312394,0
0.3123208,0
0.30895996,0
0.17282158,1
0.25074297,0
0.28314966,0
0.2735415,0
0.15341693,1
0.28992105,0
0.28534842,0
0.32542878,0
0.27876374,0
0.295758,0
0.367247,1
0.29864383,1
0.19348039,1
0.3422189,1
0.33650622,1
0.2861093,1
0.31650394,1
0.18874738,0
0.24520612,0
0.3602262,0
0.30639803,0
0.27733615,0
0.28003192,1
0.29786846,0
0.23209894,1
0.2651317,0
0.37684387,0
0.33193967,1
0.27704585,0
0.23241174,1
0.28675264,1
0.21203631,1
0.26965392,1
0.26315755,0
0.2967852,0
0.18242878,1
0.30132374,0
0.31929803,0
0.24771276,0
0.2935099,0
0.25637305,1
0.31084228,0
0.32791597,0
0.25511134,1
0.28096238,0
0.3052623,0
0.2643749,1
0.27933195,1
0.31671092,0
0.2271137,1
0.2848512,1
0.31599945,0
0.2322829,1
0.23588923,1
0.27009302,0
0.30931956,0
0.24792671,1
0.27530488,0
0.22283651,1
0.3422317,1
0.2784137,0
0.25109404,1
0.2866093,0
0.35374433,0
0.25850317,0
0.26901984,1
0.308302,0
0.31564054,1
0.28388995,1
0.3236565,0
0.30945018,1
0.22884685,0
0.21413568,1
0.31124073,1
0.3711249,1
0.2635586,0
0.2679803,0
0.2987926,1
0.22115172,0
0.28427854,1
0.3144487,1
0.3250512,0
0.28462783,0
0.33370125,0
0.27809933,0
0.26554638,1
0.2123709,1
0.31530207,0
0.37259716,0
0.23509568,1
0.29122996,1
0.23485766,1
0.3272973,0
0.23321438,1
0.29963252,1
0.33403072,1
0.26083398,1
0.25131744,0
0.29167572,0
0.18669245,1
0.2243714,1
0.24313119,0
0.3257903,0
0.20552623,1
0.26383555,1
0.22663747,1
0.31003574,1
0.2087161,1
0.27808905,1
0.17838636,1
0.289114,0
0.23656985,1
0.20808083,0
0.23862557,1
0.2774213,0
0.26100448,0
0.33525082,1
0.1845464,1
0.23298226,1
0.23259585,0
0.3462909,0
0.15213878,1
0.24177057,1
0.23660822,0
0.35761172,0
0.25186995,0
0.2956158,0
0.22079006,1
0.30678344,0
0.22164336,1
0.30452788,0
0.3188558,1
0.2561686,1
0.22239596,1
0.24778144,0
0.264076,1
0.24384287,1
0.17660408,0
0.22706676,1
0.2431733,1
0.23837852,1
0.35508892,0
0.20392865,1
0.2134587,1
0.09920551,1
0.23267889,1
0.2977281,0
0.28586644,0
0.28515136,0
0.3314706,0
0.25455618,0
0.3378986,0
0.21346278,1
0.24866612,1
0.25219816,0
0.26587456,0
0.30372068,0
0.30325192,1
0.24250141,0
0.3418432,1
0.30105144,1
0.31851667,0
0.30114257,0
0.22063038,1
0.29535705,0
0.30217174,1
0.22283119,1
0.26465726,0
0.19968633,1
0.3285761,1
0.27835435,0
0.15254539,1
0.26089668,1
0.28299946,1
0.2994163,1
0.23837236,1
0.32528496,0
0.19242093,1
0.27181137,0
0.23775679,1
0.2857129,0
0.30744028,1
0.29894686,0
0.27326137,0
0.3574339,0
0.28967097,0
0.29809582,0
0.2994997,0
0.25749156,0
0.3064176,0
0.23533966,1
0.320496,1
0.22382842,1
0.27601194,1
0.27027202,1
0.22791782,1
0.33617726,0
0.3012124,0
0.27587914,0
0.3269478,1
0.3453686,1
0.25589553,0
0.3564701,0
0.33432037,1
0.2171377,1
0.28317323,0
0.35133004,1
0.28957456,0
0.3113806,1
0.34643024,0
0.20562153,1
0.30759066,0
0.2896161,0
0.30303758,0
0.2928674,1
0.30690718,0
0.32314432,0
0.3551795,0
0.32779938,0
0.31017166,0
0.31482482,1
0.31972367,0
0.3133819,0
0.16538262,1
0.24315485,1
0.316648,1
0.19780353,1
0.2826472,0
0.2639365,1
0.1982016,1
0.27999833,0
0.257954,1
0.23560049,1
0.3347187,0
0.35717148,1
0.34207404,1
0.28853658,0
0.2653762,0
0.27073556,1
0.3271987,0
0.28638518,0
0.26743752,0
0.33434558,1
0.28660306,0
0.26625115,0
0.3305453,1
0.30005193,0
0.27691326,1
0.34115893,0
0.36726975,1
0.33390033,0
0.18339038,1
0.24453416,1
0.24393614,1
0.29898342,0
0.29937643,0
0.24946113,0
0.32392162,0
0.32021144,0
0.27754647,0
0.20936032,0
0.20100224,1
0.1830287,1
0.2816205,0
0.17911187,1
0.36577553,1
0.31433004,0
0.26070642,1
0.34785813,0
0.18202202,1
0.26365626,0
0.20526345,1
0.25867164,1
0.35196942,0
0.2891593,0
0.19391873,1
0.34173137,0
0.27544463,0
0.18268459,1
0.290249,0
0.29235524,1
0.26494157,0
0.21078715,0
0.22794941,0
0.27342552,0
0.22553109,1
0.23696801,0
0.29428348,0
0.33966157,0
0.2133981,1
0.2901352,0
0.30255163,1
0.28863886,1
0.2845994,0
0.3273494,1
0.23782659,1
0.21589448,1
0.2738655,0
0.22750594,1
0.31910825,0
0.23967132,1
0.29491046,0
0.2861749,0
0.23433112,1
0.21474549,0
0.29302204,0
0.2971722,1
0.20458375,1
0.31034893,0
0.3377561,0
0.262933,0
0.24982694,1
0.27847752,0
0.26939797,1
0.18326469,0
0.25665677,1
0.27524912,0
0.33318037,0
0.3313421,0
0.31125385,1
0.27608383,0
0.22310555,1
0.2291851,1
0.30964202,1
0.27424732,1
0.2935958,1
0.2636148,1
0.26247257,1
0.33246604,1
0.3465396,1
0.2777719,0
0.27666667,0
0.38366175,0
0.39360988,0
0.24791788,0
0.24536428,1
0.29691878,0
0.30546492,0
0.25393575,0
0.22421205,1
0.27117205,0
0.31499234,0
0.19998327,0
0.3820164,0
0.25074393,0
0.26505604,0
0.29042792,1
0.26038274,1
0.32015714,0
0.30663064,0
0.31851745,0
0.28267872,1
0.3260666,1
0.2596892,1
0.32468987,0
0.26733214,1
0.21865046,1
0.31825173,0
0.2833543,1
0.22596009,1
0.27129096,0
0.24415332,0
0.28086558,0
0.25901842,0
0.24078263,1
0.2575051,0
0.30161226,1
0.33346945,0
0.35583746,0
0.23392849,1
0.22716595,1
0.31063157,0
0.328723,0
0.28917223,0
0.25697482,1
0.31167766,1
0.18482038,1
0.20202859,0
0.25035042,1
0.25261655,1
0.27248636,1
0.26786214,0
0.27785286,1
0.34746155,0
0.3030709,0
0.28817952,1
0.25467455,0
0.31779966,1
0.31877917,0
0.33905566,0
0.29720396,0
0.23284209,1
0.28775698,0
0.31657955,1
0.32341018,0
0.35064828,1
0.28566492,1
0.23559186,0
0.2588802,0
0.22131556,0
0.31059384,0
0.19598126,1
0.23073384,1
0.34970713,0
0.26675436,0
0.12312115,1
0.25127155,1
0.32665014,0
0.28391528,0
0.39512306,0
0.35570997,0
0.29292205,0
0.19267067,1
0.38199526,0
0.30676022,1
0.21092352,1
0.29434183,0
0.31485274,0
0.28986892,0
0.28882027,0
0.30019236,0
0.29981947,0
0.21197297,0
0.3125502,0
0.30385828,0
0.21363957,0
0.29546237,0
0.3273953,1
0.3657391,1
0.25188226,0
0.27936065,0
0.29261768,0
0.19436404,1
0.4188921,0
0.25929534,0
0.19509813,1
0.27314532,0
0.2814296,0
0.2533152,1
0.25718027,1
0.23951043,0
0.26777205,0
0.2680128,0
0.30127496,1
0.28394035,1
0.3377518,0
0.29453677,1
0.28005952,0
0.33000666,0
0.23891768,0
0.28712246,1
0.34715128,0
0.3583594,0
0.18877998,1
0.25281084,1
0.30447048,0
0.3130096,0
0.16653192,1
0.2696405,0
0.2905542,0
0.26661,0
0.19916613,1
0.2528211,1
0.28858784,0
0.2371335,1
0.33100277,1
0.1701501,1
0.30974114,0
0.2264987,0
0.3200115,0
0.2567556,0
0.32546777,0
0.3395859,0
0.28457862,0
0.26988965,1
0.3146019,1
0.25479117,1
0.32813412,0
0.28317696,1
0.28344268,0
0.2374302,0
0.25397214,0
0.27082306,1
0.32898778,1
0.32668763,0
0.21494797,1
0.20120111,1
0.3208288,0
0.25660983,1
0.31097367,0
0.22577778,0
0.31199738,1
0.23424649,1
0.27250984,0
0.29669693,0
0.29647776,1
0.2402751,0
0.3240233,1
0.28457493,0
0.2765957,1
0.25297523,1
0.28326583,0
0.17907235,1
0.25806603,0
0.34298655,1
0.31859392,0
0.26848584,1
0.20301254,1
0.26570866,1
0.26019546,1
0.28116897,0
0.2932561,1
0.24712455,0
0.19670556,1
0.2595239,1
0.31654304,0
0.26772615,1
0.33842477,1
0.28193223,0
0.27162367,0
0.3217466,0
0.2906105,1
0.31027326,0
0.32803535,0
0.23398834,1
0.3580079,0
0.29889038,0
0.30326194,0
0.24264458,1
0.25314757,1
0.330327,0
0.24159282,0
0.2359453,1
0.3280673,0
0.26702848,0
0.2753626,0
0.2767582,0
0.2948426,1
0.3582664,0
0.29310155,0
0.36180907,0
0.30114347,0
0.29425013,0
0.20456396,1
0.20554575,1
0.19818345,1
0.34995025,1
0.19240484,1
0.22560577,1
0.31241792,1
0.28112453,0
0.22753753,1
0.3251842,1
0.36304986,0
0.31841645,0
0.28171322,0
0.38010138,0
0.19778135,0
0.30068368,0
0.27499735,0
0.3218344,0
0.27365917,0
0.3494333,0
0.29416782,1
0.34814608,1
0.20887284,0
0.34811738,1
0.29924673,0
0.2271303,0
0.20905508,1
0.33929044,0
0.31271082,0
0.28767958,0
0.281028,0
0.15892604,1
0.26628667,0
0.34909403,0
0.3645594,0
0.13192588,1
0.28150955,1
0.2899062,1
0.2673524,0
0.29719216,0
0.28782162,0
0.32172114,1
0.14640042,1
0.25938895,1
0.23377326,1
0.2607134,0
0.3217703,0
0.17313598,1
0.24786653,0
0.25173783,1
0.33417177,0
0.31044152,1
0.27280593,1
0.3264582,0
0.30856788,0
0.24708907,1
0.30584064,0
0.23493588,0
0.29351342,1
0.3110854,0
0.34450555,0
0.22626622,1
0.28806388,1
0.3042905,0
0.2685566,1
0.16616338,1
0.23086084,1
0.30271766,1
0.34028497,1
0.24370724,0
0.28449953,0
0.32314074,0
0.2104901,1
0.27162415,1
0.29388225,1
0.33728468,0
0.24373496,0
0.21964706,1
0.3659522,0
0.283794,0
0.16092567,1
0.1936047,1
0.3460104,0
0.25734985,1
0.25251353,1
0.31605637,0
0.29092115,0
0.1492141,1
0.3236944,0
0.31205982,0
0.28809562,0
0.3471701,0
0.23152794,1
0.3751722,0
0.26421946,1
0.27652705,1
0.26396877,0
0.19487835,1
0.30257362,0
0.33068752,0
0.32420066,0
0.282228,1
0.31588644,0
0.20149526,1
0.25843272,1
0.19180952,1
0.32997203,0
0.30742687,0
0.16871858,1
0.25707993,0
0.30508143,0
0.3280071,1
0.27690387,1
0.33291006,0
0.33080488,1
0.32084614,1
0.25194082,1
0.34133562,0
0.31741372,0
0.34071267,1
0.29276335,1
0.29017,0
0.3745401,0
0.2941789,0
0.20529753,1
0.16691627,1
0.23635596,1
0.31093523,0
0.29617923,1
0.2690793,1
0.27006316,0
0.23943964,0
0.317386,1
0.32040933,0
0.18417053,1
0.28832537,0
0.35180378,0
0.25716627,1
0.32552972,1
0.20449832,0
0.2568242,1
0.28590602,1
0.30909297,0
0.26020312,0
0.2521249,1
0.22126642,1
0.2323504,1
0.2887864,1
0.2259811,1
0.33421618,0
0.37965757,0
0.23323102,0
0.3486141,0
0.28554645,1
0.24473388,1
0.3109594,0
0.17637452,1
0.30135578,0
0.2875524,0
0.23324156,1
0.27351254,1
0.30441698,0
0.21316539,1
0.31653717,0
0.29534698,0
0.28641826,0
0.2911095,0
0.32909015,1
0.14603272,1
0.2717434,0
0.13705754,0
0.22574121,0
0.23715183,1
0.33174577,0
0.28528488,0
0.16787457,1
0.24963677,1
0.32563123,0
0.29254675,0
0.19094363,0
0.28683108,0
0.23979317,1
0.30706552,0
0.33891422,0
0.22883852,0
0.20551473,1
0.29762277,0
0.31064892,0
0.2733538,0
0.23613727,0
0.2347664,0
0.32747918,0
0.21968994,0
0.3773338,1
0.38881528,0
0.30302832,0
0.2793225,0
0.2648684,0
0.35667548,0
0.38667274,1
0.36110908,0
0.2950585,1
0.18664196,1
0.2520861,1
0.24710867,0
0.24186715,0
0.28732705,0
0.23955396,1
0.22977892,0
0.31749773,1
0.34507722,0
0.29907465,1
0.20927048,1
0.3715601,1
0.25781605,1
0.25889906,0
0.33781737,0
0.33673579,1
0.25849378,1
0.32658553,0
0.24096999,0
0.20986019,1
0.24780297,0
0.26295078,0
0.28015366,1
0.23942524,1
0.2722314,0
0.28677684,0
0.31948555,0
0.3421436,0
0.29599184,0
0.2313694,0
0.31259507,1
0.36234695,0
0.3066758,0
0.29402682,1
0.2786889,1
0.23291916,1
0.32084268,0
0.30238026,1
0.28102604,0
0.15906513,0
0.2213977,1
0.31209096,0
0.318201,1
0.23885828,1
0.30121177,1
0.17305711,1
0.24079916,1
0.24462612,1
0.2726106,0
0.19309507,1
0.2888402,0
0.2760852,1
0.30888972,0
0.21988688,1
0.2743327,1
0.2628049,1
0.30237457,0
0.2591907,1
0.30264884,0
0.21673626,0
0.21616893,0
0.27506423,1
0.35236317,1
0.29525244,0
0.21210545,1
0.24849626,1
0.20280181,1
0.27057475,1
0.2876055,1
0.24920878,1
0.24933982,0
0.29726374,0
0.19455567,1
0.18961143,1
0.1928736,1
0.3514465,0
0.19427377,1
0.30134383,1
0.31902733,1
0.1409579,1
0.20467763,1
0.23835766,1
0.28438592,1
0.33372587,0
0.2760503,0
0.3043426,1
0.230459,0
0.23391694,1
0.28193033,1
0.27206075,0
0.27110636,0
0.26226115,1
0.17263187,1
0.3653062,1
0.33405495,0
0.18982439,1
0.26759505,0
0.2981973,0
0.26274297,1
0.33897156,1
0.2353093,0
0.337071,0
0.28215832,1
0.31357318,0
0.33506566,0
0.34875453,0
0.3275546,0
0.3059619,0
0.3406722,0
0.27849966,0
0.2608942,1
0.2745836,0
0.19652337,1
0.2807885,1
0.30092186,1
0.29640877,0
0.27607855,0
0.2248071,1
0.30706632,0
0.20239896,1
0.35368812,0
0.28889912,1
0.27584875,1
0.29393685,0
0.1624039,1
0.24408448,1
0.29300463,1
0.32301474,0
0.25275064,1
0.42715928,0
0.32919472,1
0.2863172,0
0.34898347,0
0.3490843,0
0.25416067,0
0.24022368,1
0.23032522,0
0.28077832,0
0.25502753,0
0.3149144,1
0.26482266,1
0.35027462,0
0.25291798,1
0.31288016,0
0.27201426,1
0.27864486,1
0.332191,0
0.16352853,1
0.19504288,0
0.28720063,0
0.24244359,1
0.22671433,1
0.2800822,1
0.19929592,1
0.1983521,0
0.357452,0
0.24194758,1
0.17916948,0
0.31460586,0
0.32467782,0
0.3397757,1
0.25957614,1
0.1816972,1
0.24147722,1
0.23111257,1
0.34519124,0
0.31314564,0
0.29997182,0
0.31264266,0
0.3249122,0
0.19639437,1
0.22150087,1
0.3470878,0
0.26981485,0
0.27836755,0
0.32066762,0
0.17438726,1
0.30802262,1
0.39890575,0
0.26618987,1
0.35361415,0
0.29514715,0
0.27944243,1
0.2695998,0
0.20696464,1
0.23497565,1
0.21279398,1
0.33161694,1
0.20580322,0
0.17600101,1
0.29565492,0
0.28951514,0
0.20092236,1
0.29904884,1
0.30073708,0
0.21867675,1
0.35711312,0
0.33687243,0
0.3301981,0
0.29801622,0
0.24461326,1
0.19204402,1
0.27722365,0
0.2819565,0
0.30096233,0
0.34557623,0
0.22509906,1
0.17786269,1
0.2617349,1
0.19691207,1
0.343094,0
0.35820323,0
0.23854217,0
0.26508752,0
0.12483264,1
0.18323503,1
0.25405028,1
0.32408467,0
0.34772336,0
0.27864805,1
0.26929924,1
0.29905367,1
0.250662,1
0.31254244,0
0.19993258,1
0.21622586,1
0.3557819,0
0.28388757,0
0.2380312,1
0.26722234,0
0.28880295,0
0.3600896,1
0.3617275,0
0.31621942,0
0.20200865,1
0.27186024,0
0.22047347,1
0.32750228,0
0.33455512,0
0.22173232,1
0.104687974,1
0.39599556,0
0.3536963,0
0.37132144,0
0.315785,0
0.21779749,1
0.21559292,1
0.23694861,1
0.32753932,1
0.24848607,0
0.31640357,0
0.2817047,0
0.23891643,1
0.26083204,0
0.27350968,0
0.30559868,0
0.33418283,0
0.1973105,1
0.22266886,1
0.3030394,0
0.3818158,0
0.31220317,1
0.33389705,1
0.2780497,0
0.2992562,1
0.34501183,1
0.32647035,0
0.30357033,1
0.31980902,0
0.28918892,0
0.28987044,0
0.21677041,1
0.2277044,0
0.334849,1
0.26353842,1
0.2156338,1
0.30726236,0
0.20652242,1
0.27302486,0
0.27190098,0
0.29835021,1
0.23234151,0
0.29689914,1
0.237292,1
0.26172376,0
0.29260898,1
0.2754483,0
0.28564984,0
0.23470959,1
0.25810823,1
0.21687156,1
0.14997654,1
0.29281092,0
0.2673667,0
0.23309699,1
0.28514904,0
0.3501206,0
0.31683868,1
0.28106177,0
0.30918968,0
0.23797563,1
0.32978678,0
0.2617997,0
0.3128032,0
0.3033025,0
0.17339604,1
0.19705383,1
0.28491235,0
0.23571017,0
0.27443486,1
0.2653142,1
0.22232477,1
0.3934887,0
0.28978443,0
0.30696863,0
0.25320306,0
0.26345682,1
0.28413212,1
0.27830145,0
0.27429786,0
0.29822809,0
0.23057544,0
0.34520078,0
0.28012368,0
0.19285502,0
0.33096957,0
0.2094969,1
0.32875,0
0.2607396,1
0.32147992,0
0.2175324,0
0.28668398,1
0.23785175,1
0.3026387,1
0.19167359,1
0.19142632,1
0.3744279,0
0.3290305,1
0.26062196,0
0.36672026,1
0.31630924,0
0.26095992,0
0.23318383,0
0.21582931,1
0.31310213,1
0.23784825,0
0.2483391,1
0.26445007,1
0.2429048,1
0.2183123,1
0.321415,0
0.3161944,0
0.2878753,0
0.25269032,1
0.3206337,0
0.334777,0
0.16229182,1
0.28272623,0
0.20917618,1
0.3790355,0
0.2047893,1
0.31526107,0
0.14348127,1
0.29874855,0
0.2699404,0
0.31883863,0
0.3106417,1
0.3154096,0
0.2733883,1
0.31052154,1
0.26330423,0
0.15772183,0
0.2192225,1
0.33870217,0
0.35223097,1
0.25587493,1
0.2084311,1
0.25830606,1
0.2178525,1
0.18880525,1
0.16622908,1
0.32642585,1
0.2997258,0
0.29717097,0
0.27005988,1
0.24637547,1
0.26454294,0
0.3350618,0
0.2787472,1
0.29026702,0
0.21203119,1
0.32045233,1
0.27089784,1
0.2927061,0
0.3388198,0
0.28075105,0
0.34321934,1
0.2699993,1
0.36482683,1
0.2457097,0
0.20740844,1
0.2974738,1
0.34508467,1
0.32367057,0
0.2752756,0
0.31604406,0
0.30886737,0
0.2404108,0
0.2688558,0
0.20285735,1
0.25471044,0
0.2649981,1
